Date,JKH-N0000.CM,COMB-N0000.CM,HNB-N0000.CM,SAMP-N0000.CM,CCS-N0000.CM,AAF-N0000.CM,AAIC-N0000.CM,AHPL-N0000.CM,AFSL-N0000.CM,ALLI-N0000.CM,AEL-N0000.CM,CALF-N0000.CM
2020-05-27,107.39066314697266,43.552833557128906,74.4054946899414,22.47447204589844,53.90278244018555,6.0,19.59435272216797,24.54653549194336,17.68486976623535,23.512596130371094,12.512542724609377,34.65156173706055
2020-05-28,112.9504165649414,44.09723663330078,74.33393859863281,22.93313407897949,53.90278244018555,6.0,20.64781188964844,25.528396606445312,17.68486976623535,23.512596130371094,12.83966827392578,34.65156173706055
2020-05-29,107.39066314697266,42.87231063842773,72.83152770996094,22.665584564208984,55.44956970214844,6.099999904632568,20.437122344970703,24.54653549194336,17.68486976623535,22.68199157714844,12.83966827392578,34.65156173706055
2020-06-01,104.56201171875,41.91958999633789,72.71755981445312,21.652706146240234,55.44956970214844,5.900000095367432,20.437122344970703,24.448347091674805,17.68486976623535,24.15152740478516,12.676105499267578,30.83401679992676
2020-06-02,107.29313659667967,42.39595413208008,71.88519287109375,21.97759056091309,52.34040069580078,5.900000095367432,20.366891860961918,23.859230041503903,16.518835067749023,22.745880126953125,12.512542724609377,30.83401679992676
2020-06-03,107.29313659667967,42.87231063842773,71.88519287109375,22.43523406982422,56.480751037597656,5.900000095367432,20.366891860961918,22.58281135559082,16.518835067749023,22.745880126953125,12.676105499267578,30.83401679992676
2020-06-04,107.29313659667967,42.668155670166016,71.88519287109375,22.328807830810547,56.09015274047852,5.900000095367432,19.734813690185547,22.58281135559082,16.518835067749023,22.554201126098636,12.83966827392578,30.83401679992676
2020-06-05,107.29313659667967,42.668155670166016,71.88519287109375,22.328807830810547,56.09015274047852,5.900000095367432,19.734813690185547,22.58281135559082,16.518835067749023,22.554201126098636,12.83966827392578,30.83401679992676
2020-06-08,111.8774871826172,43.21257019042969,73.02023315429688,22.66937828063965,56.09015274047852,5.800000190734863,21.06919860839844,23.0737419128418,17.490530014038086,22.426420211791992,14.148167610168455,35.23887634277344
2020-06-09,115.09627532958984,44.369441986083984,75.51728820800781,22.988666534423828,56.09015274047852,5.800000190734863,20.928733825683597,24.350160598754883,17.490530014038086,22.68199157714844,14.311729431152344,35.23887634277344
2020-06-10,113.730712890625,44.57359313964844,74.6092758178711,22.988666534423828,56.09015274047852,5.800000190734863,20.71804428100586,23.564672470092773,17.490530014038086,22.554201126098636,14.066388130187988,35.23887634277344
2020-06-11,113.53563690185548,45.86656951904297,75.66863250732422,23.20152282714844,56.13702392578125,5.800000190734863,20.71804428100586,23.564672470092773,16.518835067749023,22.554201126098636,14.148167610168455,35.23887634277344
2020-06-12,112.07254791259766,46.81928634643555,75.59296417236328,23.265382766723636,56.13702392578125,5.800000190734863,20.29665946960449,24.448347091674805,16.518835067749023,22.873668670654297,14.311729431152344,35.23887634277344
2020-06-15,110.80452728271484,46.27487564086914,75.51728820800781,23.542097091674805,56.13702392578125,5.699999809265137,20.366891860961918,24.448347091674805,16.130155563354492,22.873668670654297,13.902824401855469,35.23887634277344
